STT,SYS_DATETIME,NE_NAME,DEVICE_CODE,BEARER_MME_UTIL,BEARER_4G,CREATE_DEDICATED_BEARER_SR,CSFB_SR,DEDICATED_BEARER_MME,EASR,INTRA_TAU_SR,PGW_BEARER_SR,PGW_BEARER_UTIL,S1_INTRA_HANDOVER_SR,S1_PAGGING_SR,SAU_4G,SAU_UTIL_4G,SERVICE_REQUEST_SR,SGW_BEARER_SR,SG_LU_SR,SMS_PAGGING_SR,THROUGHPUT_4G,THROUGHPUT_UTIL,NO_PGW_IMS_BEARER,NO_PGW_IMS_SUBS,NO_PGW_SUBS,SYS_DATE,SYS_TIME
48240,2026-08-14 21:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-14,21:55:00
46755,2026-08-15 02:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,02:15:00
46593,2026-08-15 02:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,02:40:00
46537,2026-08-15 02:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,02:50:00
46384,2026-08-15 03:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,03:20:00
45966,2026-08-15 04:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,04:35:00
45850,2026-08-15 04:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,04:55:00
45786,2026-08-15 05:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,05:05:00
45446,2026-08-15 06:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,06:05:00
45303,2026-08-15 06:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,06:30:00
44972,2026-08-15 07:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,07:25:00
44948,2026-08-15 07:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,07:30:00
44819,2026-08-15 07:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,07:55:00
44321,2026-08-15 09:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,09:20:00
44281,2026-08-15 09:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,09:25:00
43765,2026-08-15 10:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,10:55:00
43385,2026-08-15 12:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,12:00:00
42806,2026-08-15 13:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,13:40:00
42737,2026-08-15 13:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,13:55:00
42267,2026-08-15 15:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,15:15:00
42165,2026-08-15 15:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,15:30:00
42102,2026-08-15 15:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,15:45:00
41039,2026-08-15 18:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,18:45:00
40749,2026-08-15 19:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,19:35:00
40733,2026-08-15 19:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,19:40:00
40287,2026-08-15 21:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,21:00:00
39399,2026-08-15 23:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-15,23:35:00
38865,2026-08-16 01:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,01:05:00
38740,2026-08-16 01:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,01:25:00
38550,2026-08-16 02:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,02:00:00
38309,2026-08-16 02:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,02:40:00
38249,2026-08-16 02:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,02:50:00
38076,2026-08-16 03:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,03:20:00
37765,2026-08-16 04:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,04:15:00
37724,2026-08-16 04:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,04:20:00
37448,2026-08-16 05:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,05:10:00
37391,2026-08-16 05:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,05:20:00
37362,2026-08-16 05:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,05:25:00
37303,2026-08-16 05:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,05:35:00
37193,2026-08-16 05:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,05:55:00
36869,2026-08-16 06:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,06:50:00
36788,2026-08-16 07:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,07:05:00
36738,2026-08-16 07:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,07:10:00
36122,2026-08-16 09:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,09:00:00
36013,2026-08-16 09:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,09:20:00
35654,2026-08-16 10:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,10:20:00
35367,2026-08-16 11:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,11:10:00
35284,2026-08-16 11:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,11:25:00
35181,2026-08-16 11:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,11:45:00
35019,2026-08-16 12:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,12:10:00
34585,2026-08-16 13:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,13:25:00
34447,2026-08-16 13:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,13:50:00
34174,2026-08-16 14:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,14:40:00
34123,2026-08-16 14:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,14:50:00
34019,2026-08-16 15:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,15:05:00
33708,2026-08-16 16:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,16:00:00
33414,2026-08-16 16:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,16:50:00
33355,2026-08-16 17:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,17:00:00
33131,2026-08-16 17:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,17:40:00
33024,2026-08-16 18:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,18:00:00
32780,2026-08-16 18:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,18:40:00
32652,2026-08-16 19:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,19:05:00
32432,2026-08-16 19:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,19:40:00
31554,2026-08-16 22:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,22:15:00
31479,2026-08-16 22:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,22:25:00
31403,2026-08-16 22:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,22:40:00
31162,2026-08-16 23:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-16,23:20:00
30766,2026-08-17 00:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,00:30:00
30708,2026-08-17 00:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,00:40:00
30510,2026-08-17 01:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,01:15:00
30409,2026-08-17 01:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,01:30:00
29847,2026-08-17 03:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,03:10:00
29695,2026-08-17 03:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,03:35:00
29553,2026-08-17 04:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,04:00:00
27976,2026-08-17 08:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,08:30:00
27121,2026-08-17 11:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,11:00:00
26705,2026-08-17 12:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,12:10:00
25978,2026-08-17 14:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,14:15:00
25403,2026-08-17 15:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,15:55:00
25175,2026-08-17 16:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,16:35:00
25050,2026-08-17 16:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,16:55:00
25037,2026-08-17 17:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,17:00:00
24831,2026-08-17 17:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,17:35:00
24807,2026-08-17 17:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,17:40:00
24625,2026-08-17 18:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,18:10:00
24150,2026-08-17 19:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,19:30:00
23725,2026-08-17 20:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,20:45:00
23495,2026-08-17 21:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,21:25:00
23384,2026-08-17 21:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-17,21:45:00
22367,2026-08-18 00:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,00:40:00
22263,2026-08-18 01:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,01:00:00
21644,2026-08-18 02:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,02:45:00
21288,2026-08-18 03:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,03:45:00
21064,2026-08-18 04:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,04:25:00
19999,2026-08-18 07:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,07:30:00
19506,2026-08-18 08:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,08:55:00
19418,2026-08-18 09:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,09:10:00
19072,2026-08-18 10:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,10:20:00
19024,2026-08-18 10:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,10:30:00
18062,2026-08-18 13:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,13:15:00
17922,2026-08-18 13:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,13:40:00
17582,2026-08-18 14:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,14:40:00
16998,2026-08-18 16:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,16:20:00
16973,2026-08-18 16:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,16:25:00
16542,2026-08-18 17:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,17:40:00
16271,2026-08-18 18:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,18:30:00
15944,2026-08-18 19:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,19:35:00
15880,2026-08-18 19:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,19:45:00
15798,2026-08-18 20:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,20:00:00
15486,2026-08-18 21:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,21:00:00
15367,2026-08-18 21:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,21:20:00
15335,2026-08-18 21:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,21:25:00
14882,2026-08-18 22:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,22:50:00
14732,2026-08-18 23:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-18,23:20:00
14441,2026-08-19 00:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,00:15:00
14075,2026-08-19 01:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,01:20:00
13871,2026-08-19 02:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,02:00:00
13766,2026-08-19 02:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,02:20:00
13677,2026-08-19 02:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,02:35:00
13593,2026-08-19 02:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,02:50:00
13242,2026-08-19 03:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,03:55:00
13189,2026-08-19 04:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,04:05:00
13112,2026-08-19 04:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,04:20:00
12899,2026-08-19 05:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,05:00:00
12732,2026-08-19 05:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,05:30:00
12645,2026-08-19 05:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,05:45:00
12624,2026-08-19 05:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,05:50:00
12305,2026-08-19 06:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,06:50:00
12203,2026-08-19 07:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,07:10:00
12029,2026-08-19 07:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,07:40:00
11542,2026-08-19 09:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,09:10:00
11489,2026-08-19 09:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,09:20:00
11471,2026-08-19 09:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,09:25:00
11337,2026-08-19 09:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,09:50:00
11030,2026-08-19 10:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,10:45:00
10952,2026-08-19 11:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,11:00:00
10676,2026-08-19 11:50:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,11:50:00
10264,2026-08-19 13:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,13:05:00
10166,2026-08-19 13:25:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,13:25:00
10149,2026-08-19 13:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,13:30:00
9959,2026-08-19 14:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,14:05:00
9262,2026-08-19 16:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,16:15:00
8821,2026-08-19 17:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,17:35:00
8784,2026-08-19 17:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,17:45:00
8689,2026-08-19 18:00:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,18:00:00
8454,2026-08-19 18:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,18:45:00
7998,2026-08-19 20:20:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,20:20:00
7809,2026-08-19 20:55:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,20:55:00
7691,2026-08-19 21:15:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,21:15:00
7598,2026-08-19 21:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,21:35:00
7281,2026-08-19 22:30:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,22:30:00
7231,2026-08-19 22:40:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,22:40:00
7107,2026-08-19 23:05:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,23:05:00
7061,2026-08-19 23:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-19,23:10:00
6298,2026-08-20 01:35:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-20,01:35:00
5785,2026-08-20 03:10:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-20,03:10:00
5596,2026-08-20 03:45:00,NE_000018,DEV_000018,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2026-08-20,03:45:00
61236,2026-08-01 00:45:00,NE_000019,DEV_000019,,1826674.115628878,,,,,,96.95016745481998,42.43400359459175,,,,,,102.30030340437048,,,26771.1878785004,17.08083780212669,1200233.4700264859,952211.253996522,1301338.0473731183,2026-08-01,00:45:00
61020,2026-08-01 01:45:00,NE_000019,DEV_000019,,1893213.4747582008,,,,,,104.33604531890528,41.43967454997528,,,,,,99.54540787346284,,,16145.530447628453,11.122968479638436,1161922.8755762575,877991.3705121966,1263839.2709607542,2026-08-01,01:45:00
